age,daily_hours,skill_count,habit_strength,openness,conscientiousness,extraversion,agreeableness,emotional_stability,field,success_probability
29,10,19,102,84,92,90,79,56,Business,100.0
20,5,14,31,99,45,81,58,72,Business,100.0
27,2,22,55,43,41,34,75,48,Business,97.52
37,4,21,116,94,93,68,65,87,Research,100.0
18,9,23,189,65,79,89,47,87,Technology,100.0
22,11,19,24,92,46,98,44,59,Business,100.0
41,8,3,78,51,59,75,98,65,Technology,89.03
39,9,4,61,61,77,91,94,32,Creative,99.37
25,6,7,27,80,42,47,30,55,Creative,76.67
38,9,21,22,95,51,42,47,48,Research,100.0
36,6,16,80,67,94,48,77,58,Creative,100.0
32,9,16,157,76,58,71,78,44,Creative,100.0
21,1,11,192,62,54,81,60,36,Technology,66.44
19,10,18,133,91,76,81,56,63,Creative,100.0
33,11,21,25,56,54,42,62,83,Technology,100.0
36,7,18,26,50,91,74,85,83,Technology,100.0
34,1,5,31,47,42,67,73,65,Business,59.91
32,8,15,127,90,89,81,62,54,Creative,100.0
43,8,23,175,42,91,45,31,52,Business,100.0
39,4,15,193,72,64,59,53,34,Technology,86.66
22,7,23,115,66,94,39,62,91,Business,100.0
27,10,11,66,69,42,58,43,54,Technology,97.66
27,8,17,47,46,53,59,69,41,Creative,100.0
23,8,15,157,72,69,66,82,98,Creative,100.0
44,1,5,10,70,46,91,87,37,Creative,49.05
37,4,17,175,41,48,75,94,78,Research,95.81
43,11,6,38,72,67,55,58,40,Technology,100.0
25,6,16,164,99,47,69,60,94,Research,100.0
19,11,24,32,76,66,45,74,56,Technology,100.0
20,6,11,183,65,95,53,39,67,Creative,100.0
23,9,19,187,44,87,68,34,40,Research,100.0
39,7,22,170,54,60,84,81,66,Technology,100.0
41,4,19,74,43,42,34,38,30,Research,83.86
37,11,14,72,50,56,60,48,91,Research,100.0
22,5,7,95,51,47,86,57,46,Research,62.88
42,6,12,96,78,79,65,64,96,Business,100.0
41,3,8,91,70,76,34,33,55,Creative,96.39
31,6,19,35,91,50,90,96,51,Technology,100.0
28,7,15,58,82,68,90,41,42,Business,100.0
42,10,9,180,96,75,31,90,65,Business,100.0
22,1,12,195,68,45,73,76,52,Research,72.01
29,10,7,169,72,57,49,98,81,Research,100.0
27,3,1,16,99,97,79,63,80,Creative,94.97
43,10,12,177,62,53,63,99,56,Creative,92.51
18,3,15,90,65,96,36,55,88,Business,100.0
32,6,3,167,89,64,53,59,83,Research,100.0
44,8,19,187,86,62,75,64,90,Technology,100.0
19,9,17,181,58,82,79,42,75,Technology,100.0
29,7,21,113,41,79,52,88,98,Business,100.0
21,4,8,79,64,66,76,69,56,Research,71.23
44,7,20,122,90,73,58,90,73,Research,100.0
21,6,9,131,61,49,58,40,95,Creative,100.0
38,9,9,61,56,66,59,66,34,Business,100.0
38,7,11,161,44,90,67,58,75,Creative,100.0
42,11,4,196,49,73,33,81,47,Creative,100.0
22,4,13,155,68,83,59,36,70,Business,100.0
22,11,21,52,90,68,42,82,92,Business,100.0
30,5,12,27,97,60,91,53,89,Technology,99.11
27,9,20,152,52,67,38,85,65,Creative,100.0
40,6,3,138,53,84,98,69,67,Creative,100.0
40,2,24,13,66,44,42,50,61,Business,100.0
42,11,7,175,70,83,55,31,72,Technology,100.0
28,9,21,57,44,66,64,45,78,Creative,100.0
44,2,9,150,69,65,99,32,41,Technology,70.14
26,1,18,184,47,70,40,46,56,Creative,80.8
44,7,24,103,73,86,48,86,60,Creative,100.0
30,11,7,166,88,90,73,58,31,Business,100.0
43,2,3,189,94,92,69,68,72,Business,100.0
30,8,9,174,94,71,43,94,56,Creative,100.0
30,8,3,73,72,90,76,50,61,Creative,100.0
26,9,20,148,76,90,47,40,56,Research,100.0
38,9,7,111,70,66,34,44,86,Technology,100.0
37,6,5,90,89,43,85,63,69,Technology,80.02
31,4,8,137,42,85,58,41,81,Business,90.88
26,2,1,64,86,67,63,93,97,Business,78.65
38,8,18,124,45,53,69,59,43,Business,98.36
37,1,2,119,98,61,82,61,84,Technology,78.28
35,7,2,54,94,47,94,69,34,Technology,74.44
31,4,17,178,69,91,49,65,95,Creative,100.0
41,7,10,11,85,41,79,30,42,Business,100.0
39,1,17,95,82,45,32,99,78,Research,100.0
40,8,7,59,49,65,84,48,52,Research,94.56
18,2,1,18,68,54,47,58,90,Technology,85.55
41,6,20,24,65,63,49,45,54,Creative,100.0
40,9,21,142,50,82,38,40,94,Research,100.0
36,8,5,123,80,43,59,36,41,Creative,90.78
24,11,22,184,69,99,68,49,55,Technology,100.0
38,2,5,19,67,42,77,95,64,Creative,60.39
35,4,20,56,93,67,52,64,61,Business,100.0
33,3,3,101,68,93,49,62,37,Creative,66.2
32,8,21,73,97,93,66,41,33,Business,100.0
28,9,24,19,77,82,66,71,61,Creative,100.0
31,6,4,161,71,94,39,45,68,Creative,100.0
18,1,7,83,83,98,61,46,46,Technology,79.22
38,7,6,93,88,59,55,61,73,Research,95.17
35,11,13,88,65,96,32,32,67,Research,100.0
26,11,8,77,93,95,49,44,34,Research,100.0
21,1,22,46,71,82,92,65,78,Technology,100.0
29,2,9,111,57,61,44,36,42,Business,73.76
27,3,17,74,52,75,87,49,81,Business,100.0
40,10,24,14,71,85,46,56,97,Research,100.0
31,9,9,11,57,44,41,76,64,Creative,94.71
36,3,8,32,52,62,60,59,71,Business,72.5
36,9,9,175,68,49,51,37,76,Business,100.0
24,4,17,173,47,99,75,93,60,Research,100.0
41,11,10,104,84,59,45,32,59,Business,100.0
44,6,20,44,58,65,64,86,78,Business,100.0
24,2,2,77,80,69,53,72,68,Creative,68.14
42,3,4,43,71,64,82,84,82,Business,81.9
20,8,5,96,72,40,34,55,80,Business,96.58
20,5,13,172,62,42,82,84,74,Business,95.5
29,9,9,121,43,64,81,79,30,Research,88.37
37,8,8,69,63,93,98,49,31,Technology,100.0
40,6,18,67,83,82,39,77,46,Creative,100.0
22,6,10,116,41,46,33,57,67,Business,94.48
34,7,2,88,42,44,69,79,69,Research,67.6
23,5,5,154,77,84,70,71,60,Technology,96.79
28,10,11,141,68,84,49,94,89,Technology,100.0
43,9,23,49,41,65,91,73,60,Business,100.0
38,5,6,44,55,70,43,54,47,Business,92.23
37,8,2,163,62,71,42,42,46,Technology,88.82
43,6,14,151,51,44,97,84,92,Technology,100.0
42,4,18,153,89,41,52,97,49,Technology,100.0
44,7,13,114,73,79,83,94,58,Technology,100.0
26,2,16,109,84,56,72,95,97,Creative,100.0
33,2,14,125,51,66,48,57,64,Research,79.28
28,4,17,16,76,90,54,70,91,Technology,100.0
41,3,1,64,51,58,98,30,88,Technology,77.93
24,2,17,121,85,98,95,48,57,Research,100.0
18,4,7,38,40,95,33,79,68,Research,88.84
42,5,14,53,86,79,60,98,72,Creative,100.0
40,5,10,119,80,89,35,82,46,Technology,100.0
42,3,16,189,75,65,63,49,85,Research,100.0
35,4,21,44,69,93,92,50,81,Creative,100.0
22,9,22,96,69,66,85,70,43,Technology,100.0
35,5,16,79,87,43,53,60,58,Technology,100.0
35,3,8,84,60,69,82,93,64,Creative,85.96
26,2,3,96,69,85,87,82,33,Technology,55.16
39,8,24,62,87,99,54,95,59,Creative,100.0
28,5,24,104,69,40,30,83,63,Creative,100.0
44,4,19,38,80,42,40,37,91,Research,100.0
43,10,17,100,68,82,34,79,85,Research,100.0
42,7,13,174,47,54,65,62,35,Creative,90.95
24,9,1,33,84,58,61,59,94,Creative,97.17
42,4,21,92,69,89,59,88,91,Research,100.0
27,6,19,168,68,64,61,46,74,Technology,100.0
40,2,11,132,99,91,49,91,42,Creative,98.71
37,5,22,146,71,93,75,59,72,Technology,100.0
44,3,6,43,85,67,61,45,68,Technology,85.9
40,2,21,29,57,57,71,63,79,Research,100.0
28,3,11,19,47,86,48,94,84,Creative,100.0
33,6,16,167,88,67,57,45,80,Technology,100.0
42,2,6,175,83,42,72,35,93,Business,89.33
23,1,13,22,48,45,35,66,86,Technology,87.99
31,4,2,198,56,81,93,46,90,Business,89.57
26,7,4,151,59,95,61,54,78,Technology,100.0
44,11,14,104,84,65,43,77,44,Business,100.0
29,11,23,163,45,71,77,41,99,Technology,100.0
24,8,12,198,73,62,74,89,94,Research,100.0
42,3,9,79,65,77,68,87,56,Creative,82.82
44,3,24,24,93,45,40,59,64,Creative,100.0
40,10,10,128,42,65,50,82,73,Business,100.0
22,6,13,118,63,77,40,74,93,Creative,100.0
34,4,16,70,65,51,38,96,31,Creative,98.33
37,11,18,189,78,70,43,93,73,Creative,100.0
35,7,5,120,55,79,53,87,57,Business,81.3
42,7,6,128,90,61,74,61,61,Technology,100.0
24,6,6,190,50,94,59,51,87,Research,100.0
26,7,6,55,72,65,93,38,44,Research,92.8
36,7,2,67,53,62,52,46,42,Business,67.0
44,2,5,167,43,69,96,43,40,Creative,63.6
20,10,1,18,87,48,30,45,75,Business,100.0
18,6,9,188,61,55,91,82,43,Research,72.85
37,7,5,20,86,49,90,74,76,Business,94.05
39,9,23,45,99,51,76,95,43,Technology,100.0
37,11,2,141,98,84,36,87,33,Creative,100.0
38,4,3,106,90,98,74,43,51,Creative,89.28
30,9,13,191,53,45,45,70,81,Creative,100.0
38,5,12,153,44,63,72,94,39,Research,89.01
41,11,9,53,91,69,45,77,82,Technology,100.0
33,6,14,130,96,50,62,81,84,Research,100.0
40,6,6,146,76,44,51,41,89,Creative,89.29
39,6,4,36,86,94,44,93,46,Research,94.58
38,6,8,146,63,71,32,62,72,Technology,100.0
29,5,7,106,71,59,96,97,46,Business,75.82
27,11,21,197,68,59,34,54,63,Creative,100.0
19,6,22,28,51,64,42,32,53,Creative,100.0
43,8,1,12,40,54,79,49,32,Technology,54.38
32,11,22,197,99,76,50,52,47,Technology,100.0
39,4,3,91,66,43,46,99,40,Technology,57.12
43,9,18,66,64,49,43,30,45,Business,100.0
35,2,21,18,44,79,85,34,85,Research,100.0
25,5,5,61,56,48,62,51,44,Technology,82.82
43,10,12,86,86,90,31,61,79,Research,100.0
28,5,4,43,98,55,37,37,44,Technology,69.95
39,4,8,110,58,52,75,91,89,Business,86.21
22,1,19,64,58,56,71,51,68,Creative,91.09
31,4,1,176,97,57,51,97,40,Business,67.15
40,7,21,66,74,96,66,79,59,Technology,100.0
24,3,24,160,98,84,84,94,61,Technology,100.0
33,2,18,68,92,96,59,47,34,Technology,100.0
31,2,4,123,61,59,44,36,59,Technology,71.39
18,11,19,29,58,93,93,58,39,Technology,100.0
40,11,1,124,76,97,57,56,99,Business,100.0
22,6,13,71,72,72,69,70,71,Business,100.0
19,6,17,80,71,94,52,49,85,Technology,100.0
19,5,12,51,96,97,78,39,90,Technology,100.0
33,8,12,18,96,90,69,93,99,Creative,100.0
42,10,9,165,68,75,40,50,55,Business,100.0
24,9,14,197,87,54,81,38,59,Creative,100.0
28,8,3,60,74,96,59,40,49,Business,100.0
33,10,20,14,52,51,88,94,81,Research,100.0
43,3,15,59,87,78,71,46,72,Creative,100.0
33,8,15,141,83,40,60,49,39,Research,100.0
35,2,6,33,78,94,80,79,36,Research,76.54
38,5,1,92,93,65,84,60,94,Creative,100.0
21,9,22,56,88,57,32,47,87,Research,100.0
37,8,11,76,64,46,73,73,80,Research,100.0
32,5,21,131,76,67,61,86,70,Business,100.0
25,9,6,33,57,49,85,44,64,Research,98.97
44,9,3,30,96,78,61,79,38,Business,97.09
43,7,2,164,54,84,61,70,90,Research,100.0
29,7,15,74,71,80,55,77,45,Research,100.0
35,2,13,161,42,54,96,84,39,Business,78.1
40,6,14,145,98,77,44,44,81,Business,100.0
25,5,10,52,91,85,43,93,90,Business,100.0
43,1,15,38,94,65,56,96,96,Research,91.15
35,6,14,99,42,72,71,42,58,Technology,100.0
39,6,2,147,64,51,32,76,84,Business,85.3
37,11,23,185,53,69,81,68,70,Creative,100.0
23,7,10,108,60,71,89,59,99,Technology,100.0
37,9,13,15,76,41,46,41,73,Business,100.0
31,7,22,169,68,85,82,54,82,Business,100.0
35,3,17,143,51,77,32,64,84,Research,100.0
18,5,3,68,53,75,47,95,54,Creative,91.18
35,8,10,75,74,65,52,34,40,Research,100.0
33,2,11,159,65,72,53,98,50,Business,98.3
38,9,5,22,58,68,95,66,58,Business,96.44
22,6,16,139,44,86,80,64,44,Research,100.0
39,1,16,182,40,42,99,81,82,Business,90.16
20,11,22,15,77,80,75,90,72,Creative,100.0
39,9,11,40,77,65,87,84,75,Business,100.0
41,9,5,178,64,68,60,31,41,Technology,89.52
31,7,5,45,49,68,67,70,62,Technology,95.63
33,11,17,150,45,41,37,93,38,Research,100.0
31,2,8,84,76,57,73,34,68,Creative,90.17
19,1,13,84,76,52,61,72,37,Business,75.21
18,7,8,111,65,71,75,57,36,Research,88.87
19,6,18,159,97,42,75,79,37,Creative,100.0
38,7,18,61,93,63,71,83,81,Technology,100.0
36,1,2,91,97,78,56,83,72,Research,66.62
20,2,23,87,91,47,78,37,66,Creative,100.0
19,1,13,127,53,80,56,49,67,Business,85.79
35,7,13,190,92,79,68,39,58,Creative,100.0
19,2,15,41,63,77,61,56,83,Creative,100.0
20,1,23,73,72,85,62,97,93,Business,100.0
29,4,10,111,99,81,41,96,44,Creative,100.0
33,6,10,154,94,70,71,39,75,Creative,100.0
34,9,15,176,41,43,81,40,66,Business,100.0
22,2,5,108,71,83,48,33,75,Research,92.08
43,10,18,35,46,71,73,55,90,Creative,100.0
43,6,13,40,86,87,74,89,90,Research,100.0
37,4,12,71,65,42,78,73,65,Technology,78.2
19,7,16,103,83,87,94,98,90,Business,100.0
27,11,10,34,57,46,86,61,79,Technology,100.0
26,3,24,87,92,55,90,57,64,Creative,100.0
19,8,2,64,57,46,78,71,36,Creative,64.65
36,4,22,94,57,71,76,63,56,Business,100.0
29,1,23,65,62,82,83,97,82,Research,100.0
39,9,10,19,69,49,87,65,73,Technology,100.0
28,3,11,160,43,51,78,53,42,Creative,77.91
25,10,2,18,49,90,94,83,72,Technology,100.0
44,9,7,196,42,78,67,37,94,Technology,100.0
43,11,22,35,50,73,31,50,55,Creative,100.0
29,9,9,96,81,44,38,79,39,Technology,88.42
27,8,22,199,89,76,70,77,51,Research,100.0
33,11,21,124,74,87,93,66,70,Technology,100.0
37,9,20,112,72,69,45,36,95,Creative,100.0
28,8,1,67,42,47,90,34,55,Technology,81.63
36,2,19,128,86,79,56,69,30,Business,95.31
28,7,18,100,86,49,50,57,30,Business,100.0
30,11,17,193,91,43,66,60,78,Technology,100.0
24,10,9,101,67,52,47,41,34,Research,95.16
37,1,21,154,82,98,31,93,54,Technology,100.0
36,6,7,13,42,73,39,56,30,Creative,78.97
18,11,4,130,52,60,44,86,93,Business,100.0
28,9,1,134,59,75,59,39,83,Business,100.0
29,9,2,90,97,45,41,46,30,Business,71.44
40,2,4,75,93,65,75,79,89,Creative,69.91
23,6,19,83,94,45,55,71,96,Creative,100.0
20,4,6,123,49,77,41,75,78,Business,80.4
25,10,5,111,82,69,89,58,40,Research,100.0
40,8,21,174,67,91,87,82,57,Business,100.0
32,1,23,174,86,75,57,39,52,Creative,95.12
19,5,18,128,45,81,76,57,42,Business,100.0
34,6,10,23,66,54,41,72,86,Creative,97.83
39,6,12,185,57,83,81,91,31,Technology,90.71
35,9,8,170,44,87,87,40,52,Technology,100.0
44,8,16,118,79,57,80,90,52,Creative,100.0
29,2,18,165,65,82,50,91,52,Technology,100.0
28,10,24,153,72,66,94,34,75,Creative,100.0
42,10,2,152,43,90,83,97,71,Business,100.0
42,3,3,121,48,53,51,38,53,Research,58.41
42,4,14,61,95,59,65,56,46,Business,91.18
26,4,3,28,80,79,87,68,36,Creative,89.53
40,6,18,190,61,76,97,64,38,Research,100.0
41,9,10,180,74,88,46,80,95,Creative,100.0
39,10,13,127,52,89,51,81,82,Research,100.0
24,7,16,185,93,65,60,33,64,Technology,100.0
36,10,13,136,87,99,77,87,92,Creative,100.0
40,10,3,144,91,89,91,31,62,Creative,100.0
26,5,18,195,43,79,52,65,50,Creative,100.0
24,7,24,22,99,79,51,36,53,Technology,100.0
40,10,19,147,50,79,40,33,31,Technology,100.0
24,1,23,54,49,52,71,71,58,Creative,96.14
21,9,6,51,96,67,52,71,41,Creative,100.0
42,10,19,38,58,61,74,83,95,Creative,100.0
34,7,16,23,81,74,77,53,94,Technology,100.0
23,1,24,120,84,45,33,62,39,Technology,100.0
37,8,4,146,82,63,66,70,55,Creative,87.99
37,1,20,182,63,67,98,81,93,Technology,100.0
42,3,4,90,66,92,81,92,74,Business,83.07
23,3,14,136,46,42,35,42,75,Research,78.41
26,3,24,187,80,72,36,75,91,Technology,100.0
32,6,1,182,59,94,95,96,83,Technology,78.99
39,7,20,191,42,76,41,88,49,Research,100.0
39,7,22,53,41,53,84,45,97,Creative,100.0
22,2,5,134,42,81,37,55,82,Creative,87.0
37,5,16,36,43,68,32,59,38,Technology,92.16
41,6,13,58,54,97,82,59,69,Research,100.0
33,3,4,144,86,82,45,51,92,Business,87.28
22,6,24,139,61,96,82,46,85,Creative,100.0
41,4,11,130,92,44,31,88,33,Research,92.23
26,6,15,14,80,95,64,42,55,Business,100.0
32,11,16,184,95,99,99,87,39,Creative,100.0
41,2,15,68,45,58,91,79,83,Business,91.53
18,8,19,83,72,40,98,30,84,Technology,100.0
33,8,14,70,75,78,53,43,30,Research,100.0
29,5,9,48,42,55,97,55,83,Technology,94.62
19,10,19,152,78,86,53,45,89,Creative,100.0
35,1,4,186,88,70,95,83,31,Technology,71.96
33,11,2,177,71,60,59,92,53,Creative,90.65
29,8,12,43,53,94,41,85,90,Technology,100.0
27,7,15,130,48,43,60,99,76,Research,87.12
43,6,24,43,99,58,53,93,49,Creative,100.0
28,7,13,16,93,82,49,54,72,Technology,100.0
26,11,4,75,96,48,82,50,79,Creative,100.0
18,2,14,80,88,54,46,38,61,Business,84.36
44,4,11,92,85,66,88,59,40,Creative,99.34
19,9,22,40,94,92,90,65,69,Research,100.0
43,2,15,43,61,67,78,93,92,Creative,89.23
30,7,17,86,70,98,51,90,59,Technology,100.0
26,9,6,94,81,89,40,53,80,Research,100.0
20,7,10,133,88,86,37,46,74,Technology,100.0
35,11,21,121,60,90,87,84,57,Technology,100.0
42,4,24,162,46,88,75,92,41,Business,100.0
42,9,4,191,58,40,35,94,51,Technology,92.33
19,6,7,195,92,61,76,33,67,Technology,81.74
30,11,23,73,52,59,62,67,58,Business,100.0
30,5,12,112,59,46,31,72,50,Technology,92.26
30,7,12,122,98,79,32,68,80,Creative,100.0
23,10,9,131,96,92,83,70,77,Creative,100.0
23,4,15,126,62,49,43,90,96,Business,100.0
41,5,16,115,48,89,30,68,73,Research,100.0
26,5,4,133,84,47,94,44,79,Business,87.12
41,10,24,128,54,51,49,33,87,Technology,100.0
26,10,9,62,62,46,77,44,36,Creative,88.69
35,3,7,135,98,98,70,90,59,Research,100.0
35,7,20,185,62,99,66,82,74,Technology,100.0
35,8,15,116,64,66,56,41,52,Technology,100.0
29,7,24,102,99,92,45,54,95,Business,100.0
23,9,6,154,79,74,74,72,75,Research,100.0
18,11,15,134,57,61,94,49,85,Business,100.0
42,4,6,56,97,72,36,52,62,Creative,93.37
31,5,13,120,80,47,79,60,33,Business,83.92
24,1,12,82,87,46,59,44,33,Research,82.99
23,6,15,197,74,41,98,37,80,Technology,100.0
40,6,22,42,89,61,66,41,98,Creative,100.0
42,6,13,35,61,68,39,77,71,Business,100.0
25,11,6,141,92,66,84,98,32,Research,100.0
41,6,12,108,56,42,99,65,46,Business,92.88
36,7,24,180,87,70,53,66,94,Technology,100.0
41,10,18,115,40,68,33,41,85,Creative,100.0
33,9,24,37,67,64,80,41,37,Creative,100.0
43,7,24,32,76,50,46,85,82,Research,100.0
19,10,1,121,86,57,31,60,73,Research,100.0
43,8,2,191,92,89,75,83,60,Research,100.0
29,1,21,131,55,65,41,60,56,Creative,100.0
44,10,23,12,69,96,61,44,95,Business,100.0
28,5,6,142,91,48,57,98,73,Creative,91.87
24,6,9,160,82,43,72,55,70,Business,87.03
21,4,11,97,95,57,61,77,58,Creative,86.39
42,9,7,23,59,59,39,40,68,Research,98.49
23,8,1,160,79,76,89,39,92,Business,100.0
21,6,2,88,59,81,50,95,67,Business,93.55
41,10,2,183,84,73,91,70,44,Research,95.64
20,6,19,154,77,66,78,50,53,Research,100.0
25,3,16,170,79,95,70,83,73,Business,100.0
34,8,20,148,69,66,43,71,41,Creative,100.0
42,10,15,162,64,99,89,56,72,Creative,100.0
37,9,20,91,49,90,79,59,30,Research,100.0
43,1,8,35,56,70,90,37,98,Technology,99.15
32,4,7,55,83,92,49,69,31,Business,100.0
24,7,13,106,79,96,59,59,74,Creative,100.0
37,8,19,70,88,52,85,44,40,Creative,100.0
42,9,14,103,46,99,40,39,32,Research,100.0
19,1,2,190,55,88,39,97,72,Business,74.56
33,4,3,18,45,83,94,53,39,Business,72.18
30,9,23,109,42,77,46,77,78,Research,100.0
27,5,14,162,56,67,81,42,63,Research,91.47
26,3,4,53,54,59,37,34,95,Creative,84.07
31,1,20,122,81,41,55,60,80,Technology,95.91
36,3,9,140,77,45,74,70,54,Technology,73.04
26,4,23,41,50,91,65,60,43,Research,100.0
37,6,21,59,64,98,83,64,59,Business,100.0
18,9,20,153,91,62,94,99,30,Business,100.0
33,11,18,86,83,89,43,81,79,Research,100.0
41,3,21,42,40,45,85,33,51,Technology,77.37
43,9,8,65,78,92,68,36,43,Technology,100.0
41,8,20,195,90,64,99,32,50,Creative,100.0
19,4,11,124,57,93,65,90,89,Research,100.0
29,4,2,53,52,65,58,77,65,Creative,79.19
25,5,14,184,82,49,39,35,45,Creative,99.16
26,10,5,147,87,70,40,92,36,Research,91.25
29,11,13,122,80,99,57,92,32,Technology,100.0
30,2,21,121,96,85,90,79,37,Creative,100.0
36,4,2,50,61,48,40,42,85,Creative,92.43
42,2,23,197,95,47,46,86,91,Business,100.0
28,3,8,177,96,95,82,57,71,Research,100.0
20,4,14,115,95,85,30,92,45,Technology,100.0
23,2,16,153,44,66,99,63,82,Research,100.0
40,4,19,38,57,44,41,39,66,Technology,96.11
40,4,12,155,47,71,78,92,88,Research,100.0
38,7,22,163,62,71,92,95,68,Business,100.0
24,8,8,25,60,78,40,65,47,Research,100.0
43,1,7,57,87,60,45,77,72,Research,68.24
28,2,7,18,80,53,87,93,57,Creative,68.23
43,6,4,59,44,50,74,64,56,Business,78.1
39,6,8,113,95,59,77,78,30,Creative,78.03
41,5,5,13,85,59,93,51,53,Research,99.51
28,6,10,176,49,85,66,83,80,Creative,100.0
34,3,16,173,79,64,65,89,36,Technology,100.0
26,11,4,82,69,74,76,58,34,Technology,74.19
39,8,17,136,90,88,66,38,67,Research,100.0
38,10,21,128,63,94,78,99,64,Creative,100.0
40,2,19,113,84,85,76,78,71,Technology,100.0
29,9,23,95,66,86,48,68,36,Research,100.0
22,4,7,57,42,60,63,38,90,Creative,89.44
25,7,14,37,87,72,36,43,48,Business,100.0
22,4,15,29,71,72,81,91,34,Technology,100.0
21,11,19,111,59,66,58,47,66,Business,100.0
42,4,6,109,88,54,47,67,51,Research,86.21
29,9,8,197,86,72,95,55,93,Business,100.0
36,10,14,156,97,99,35,80,43,Business,100.0
25,2,22,27,96,61,86,64,95,Creative,100.0
25,5,8,14,52,46,50,66,74,Creative,70.92
33,5,23,188,43,95,85,63,74,Creative,100.0
30,5,15,176,57,98,49,31,69,Business,100.0
27,10,11,190,68,92,69,45,77,Technology,100.0
35,1,12,152,70,46,59,65,40,Research,58.3
23,10,15,102,45,87,80,67,51,Technology,100.0
41,9,19,176,77,89,72,98,88,Technology,100.0
41,9,9,161,79,82,88,83,55,Business,100.0
32,9,10,166,54,56,87,92,78,Research,100.0
28,11,6,63,69,41,94,87,86,Technology,100.0
22,2,24,72,66,69,80,44,76,Technology,100.0
31,5,17,88,59,96,78,85,85,Technology,100.0
22,7,5,21,74,80,92,71,94,Business,100.0
18,10,11,197,59,73,92,53,64,Technology,100.0
27,6,20,193,91,91,37,35,37,Business,100.0
31,3,2,31,72,82,99,35,79,Creative,96.67
29,7,13,129,52,92,82,66,92,Business,100.0
36,8,14,198,70,45,54,75,60,Business,100.0
21,7,16,173,46,60,95,84,71,Research,100.0
19,6,4,30,40,77,89,43,46,Technology,76.32
33,9,22,172,83,95,75,30,70,Technology,100.0
37,8,11,199,85,87,72,80,90,Business,100.0
42,8,20,115,88,94,81,32,68,Research,100.0
20,1,23,177,70,60,51,91,48,Business,98.57
40,8,12,171,83,58,52,36,94,Business,100.0
25,9,10,102,62,68,30,44,57,Creative,100.0
30,5,17,176,77,48,49,37,43,Business,90.49
37,3,23,54,60,80,82,83,72,Research,100.0
21,4,23,195,93,56,67,89,81,Technology,100.0
25,7,8,114,72,71,64,45,47,Research,99.0
22,5,14,70,61,85,50,67,89,Research,100.0
21,6,16,176,68,66,98,38,53,Research,100.0
43,8,20,128,43,94,61,94,63,Technology,100.0
44,10,22,171,72,96,42,84,37,Business,100.0
37,5,2,186,69,45,64,56,69,Business,92.7
27,4,10,49,82,87,87,32,44,Technology,92.01
36,6,20,65,53,93,33,38,54,Research,100.0
20,5,17,164,67,63,91,45,75,Research,100.0
40,10,5,10,41,90,46,76,53,Business,100.0
38,8,21,81,69,61,42,93,57,Business,100.0
31,6,10,170,50,79,35,46,65,Business,92.23
32,10,17,92,46,63,80,71,48,Business,100.0
23,6,15,159,96,50,58,37,64,Creative,100.0
25,1,10,14,76,56,51,61,43,Creative,70.49
18,5,18,72,85,46,58,86,76,Technology,100.0
32,11,16,114,98,46,72,88,35,Business,100.0
25,8,4,10,45,97,60,94,98,Research,100.0
22,6,5,186,70,99,84,67,62,Business,95.3
21,5,13,90,74,98,81,47,54,Research,100.0
32,7,1,50,77,57,30,68,60,Business,85.06
26,9,9,16,71,48,45,31,72,Research,98.69
33,1,21,154,74,93,83,80,81,Research,100.0
35,9,14,79,41,94,87,39,33,Technology,100.0
27,9,13,180,81,63,34,97,74,Research,100.0
36,2,23,195,91,62,59,99,59,Technology,100.0
33,6,3,77,71,98,64,45,81,Business,100.0
27,10,18,13,76,96,82,54,76,Creative,100.0
19,5,23,136,99,75,57,94,82,Business,100.0
26,8,2,136,60,63,85,36,97,Research,100.0
25,8,13,67,60,74,98,37,95,Research,100.0
21,11,14,103,74,81,42,66,83,Technology,100.0
34,11,19,155,99,56,40,44,46,Business,100.0
21,8,24,113,87,87,64,62,50,Business,100.0
22,5,21,98,49,97,61,47,87,Business,100.0
26,7,5,131,80,80,36,30,81,Business,100.0
43,9,12,79,59,58,33,34,83,Business,100.0
34,2,21,147,62,95,97,81,76,Business,100.0
43,6,3,180,44,53,95,92,42,Research,61.13
35,8,19,29,61,70,91,73,97,Research,100.0
22,9,17,68,43,92,68,36,78,Technology,100.0
21,2,22,182,83,81,48,76,82,Business,100.0
44,5,21,69,97,52,91,88,90,Creative,100.0
27,1,24,38,82,46,46,54,65,Technology,100.0
24,3,24,59,95,69,94,70,54,Business,100.0
21,5,10,96,72,50,33,52,98,Technology,97.59
